Probe Set ID,WT average,KO average,,Student TTEST,Gene Symbol,Entrez Gene
1449435_at,372.693148,365.153048,-1.02064914983265,0.610230844154203,B4galt3,57370
1432450_at,11.1520916,10.926466,-1.02064945793086,0.721782962210858,8030423J24Rik,77166
1447591_x_at,7.06592448,6.92292974,-1.02065523490348,0.525692946492087,A830082N09Rik,414093
1432431_s_at,320.4177,313.932924,-1.02065656547703,0.817208080954012,Macrod2,72899
1457862_at,7.08266378,6.93930918,-1.0206583387887,0.675675823910632,,
1416417_a_at,2095.50928,2053.091,-1.02066069161084,0.612426559419237,Ndufb7,66916
1451467_s_at,197.965296,193.957566,-1.02066292170319,0.418585687655988,Gtpbp5,52856
1440650_at,16.5294775,16.1946552,-1.02067486438365,0.854790487360579,,
1447148_at,8.23801894,8.07105,-1.02068738763854,0.47536130135166,,
1444208_at,20.8632218,20.4403486,-1.02068815988784,0.838759466214048,,
1440738_at,7.1815406,7.03597492,-1.02068877186959,0.634142598669235,B020011L13Rik,547097
1445001_at,44.5005018,43.5984014,-1.02069113479009,0.859386923515738,,
1428070_at,195.372732,191.411252,-1.02069617098581,0.683811806849512,Syvn1,74126
1427051_at,143.263487,140.356724,-1.02070982363481,0.742338921786805,Tnks1bp1,228140
1458228_at,7.55187902,7.39864152,-1.02071157246716,0.574993253786872,,
1437269_at,57.7127776,56.5414156,-1.02071688491648,0.809031859009142,Ttc38,239570
1443344_at,14.4323928,14.139427,-1.02071977881423,0.757028505592531,C2cd4c,237397
1421936_at,288.193122,282.341624,-1.02072488610464,0.543828911606531,Dapp1,26377
1449733_s_at,258.583332,253.332958,-1.02072519123232,0.725465703530074,Siah1a,20437
1426178_at,8.745768,8.5681704,-1.02072759897492,0.485761847783964,Igk,243469
1417226_at,217.818716,213.394348,-1.020733295148,0.767635555387338,Fbxw4,30838
1455868_a_at,195.263342,191.296716,-1.02073546312212,0.836158028133409,Tubgcp2,74237
1440626_at,15.8366934,15.5149718,-1.02073620269165,0.723967090359036,Hoxd13,15433
1416970_a_at,5268.50558,5161.42794,-1.02074573959857,0.718295551589835,Cox7a2,12866
1429100_at,120.937431,118.479274,-1.0207475697395,0.832002895993872,2010109K11Rik,72123
1439401_x_at,235.577868,230.789272,-1.02074878073189,0.741616727262764,Ppp2r5e,26932
1457050_at,11.4512001,11.218277,-1.02076282302532,0.743649161381271,1700129O19Rik,78643
1457932_at,9.3237662,9.1340298,-1.02077247437927,0.747655193402854,,
1444465_at,15.6061602,15.2885384,-1.02077515794446,0.751792290323123,Ube4b,63958
1446824_at,9.437439,9.2452774,-1.02078483875454,0.628974558457744,,
1421435_at,13.9615662,13.6772568,-1.02078701922157,0.814401569305228,Grid2,14804
1440710_at,9.7858554,9.5865456,-1.02079057549155,0.721021523616451,Gm10193///Zfp706,100042023///68036
1457494_at,7.50900864,7.3559655,-1.0208053096497,0.263035201714399,,
1460104_at,12.0589999,11.813118,-1.02081430998996,0.588727766423692,Vps4b,20479
1430620_at,13.9666622,13.6818752,-1.02081490993281,0.74347936816929,4930588N13Rik,75860
1433802_at,56.0975336,54.9534964,-1.02081827863459,0.717012165485152,Tmem151a,381199
1435346_at,167.542824,164.125597,-1.02082080469142,0.799472134645126,Ccdc82,66396
1445282_at,52.0548182,50.99294,-1.02082402387468,0.817634789701768,,
1454005_at,10.3329476,10.1220138,-1.02083911405061,0.725142065324076,Fmo2,55990
1425146_at,38.0611704,37.2841846,-1.02083955458154,0.795705947806404,2410075B13Rik,223648
1437460_x_at,15.1073474,14.7988076,-1.02084896353406,0.564142119042738,Rin1,225870
1444129_at,11.7146757,11.4750884,-1.02087890669322,0.787021701368205,,
1427836_at,8.998769,8.8147242,-1.02087924656792,0.659422479974172,0610007P08Rik,76251
1417037_at,180.016296,176.333108,-1.02088767130447,0.769377643964992,Orc6,56452
1433099_at,10.809218,10.5880524,-1.02088822303146,0.753148108745382,4933428L12Rik,71311
1441730_at,9.2793649,9.0894597,-1.02089290301821,0.788198773362934,,
1437510_x_at,12158.0635,11909.163,-1.02089991546845,0.388890708197292,Rps17,20068
1458425_at,23.3411342,22.8630978,-1.0209086451968,0.747735226191199,LOC100502705,100502705
1435502_a_at,7.96780772,7.8045699,-1.02091567147089,0.671053987794635,Brdt,114642
1416984_at,400.849424,392.63438,-1.02092288505148,0.634031334611622,Mrps18a,68565
1429269_at,22.612118,22.1486636,-1.02092471168328,0.831000978219812,BC068157,73072
1451168_a_at,991.571934,971.243026,-1.02093081489987,0.747755253193157,Arhgdia,192662
1447805_s_at,283.269758,277.459934,-1.02093932596409,0.716986090551504,Slu7,193116
1436741_at,8.21122864,8.04275838,-1.02094682595699,0.72589833652827,Obox5,252829
1453128_at,12.1205246,11.871796,-1.02095121917526,0.804649498435562,Lyve1,114332
1415988_at,163.4836282,160.12838,-1.02095348869451,0.959308434778366,Hdlbp,110611
1455542_at,19.00134,18.6113022,-1.02095703974975,0.859702007466659,C630043F03Rik,68285
1433111_at,11.7687622,11.5270966,-1.02096500171604,0.513238480015361,Nhsl1,215819
1420038_at,47.4580312,46.4831662,-1.02097243109055,0.731944991475172,Atp6v1e1,11973
1430267_at,10.0058438,9.800235,-1.0209799867044,0.576591134475921,4833422M21Rik,75768
1454494_at,15.575031,15.2548044,-1.02099185224558,0.401643704525058,,
1454452_at,8.7247976,8.54529054,-1.02100654847951,0.614684260909317,4933428L01Rik,71218
1432763_at,9.9635988,9.7585026,-1.02101717941849,0.674842892972595,Prrg2,65116
1437976_x_at,12590.2106,12331.0142,-1.02101987685652,0.123682547297464,Gm10132///Gm3362///Rpl23a,100041478///100043755///268449
1433184_at,16.1143568,15.7825778,-1.02102185106922,0.811769734804359,6720477C19Rik,77731
1429577_at,12.8804618,12.6152334,-1.02102445445044,0.650485938217487,Iqcf4,67320
1429766_at,82.2781162,80.5834068,-1.02103050078543,0.819640166829483,2810013P06Rik,100503178
1442065_at,41.5171834,40.6620396,-1.02103051908887,0.745806673604802,Arhgap17,70497
1417319_at,59.4517684,58.22711,-1.02103244347865,0.670221805878446,Pvrl3,58998
1452448_at,9.9671274,9.7618006,-1.0210337015079,0.656283093234806,Aqr,11834
AFFX-TrpnX-M_at,7.69151914,7.53303464,-1.02103859965789,0.575827668839324,,
1421444_at,8.7078194,8.52837412,-1.02104097187519,0.725894286724581,Pgr,18667
1444868_at,10.4853233,10.26916,-1.02104975479981,0.699720241541373,Lrrc9,78257
1416398_at,12.8966294,12.6307526,-1.02104995707065,0.803326449836894,Mesdc1,80889
1419777_at,9.3339907,9.14150868,-1.02105582642186,0.705264674530426,,
1432859_at,12.179585,11.9282472,-1.02107080745275,0.726130787572073,D730048M19Rik,77991
1426053_a_at,14.0769056,13.7863952,-1.02107225244783,0.796264836605407,Xpr1,19775
1442394_at,8.5833988,8.40605894,-1.0210966710162,0.669223469668389,,
1453483_at,13.6187962,13.3371746,-1.02111553671945,0.557189536397225,1700023E05Rik,71868
1448088_at,11.198048,10.9663977,-1.02112364573464,0.754435857185479,C78228,97230
1450560_a_at,124.3894988,121.816282,-1.02112375092847,0.718844862917997,Ppp2r5d,21770
1453250_at,12.062477,11.8129062,-1.02112696027333,0.716808269317939,Vwa3b,70853
1441596_at,9.8971776,9.6923498,-1.02113293517326,0.552752484263097,,
1422946_a_at,523.71469,512.873664,-1.02113780987592,0.750859997045214,Dnmt1,13433
1451705_a_at,10.052301,9.8442096,-1.02113845686504,0.691869378619726,Oprm1,18390
1438962_s_at,36.6572398,35.8979678,-1.02115083517346,0.815750646635165,Ddx31,227674
1443155_at,22.5165192,22.0501394,-1.02115087762212,0.777260583358176,,
1445013_at,10.0347075,9.8268452,-1.02115249561477,0.769545355939715,,
1432943_at,10.81887,10.5947445,-1.0211544034875,0.731607224477275,2900046L07Rik,73027
1431453_at,13.132438,12.8602748,-1.02116309365333,0.725534563398559,4933406K04Rik,71033
1445844_at,15.811993,15.4842774,-1.02116441029402,0.800813267329995,,
1453362_x_at,6397.32406,6264.63412,-1.02118079642934,0.551727250056389,LOC677113///Rps24,20088///677113
1433199_at,9.0944631,8.90575,-1.0211900289139,0.723899030388997,B230114A03Rik,77985
1454809_at,556.055094,544.514798,-1.02119372337058,0.804307946463883,Ncoa7,211329
1430649_at,18.8989568,18.506434,-1.02121007212951,0.766374661576773,Baalc,118452
1460249_at,235.531764,230.638956,-1.02121414389337,0.571649665378591,Lnx2,140887
1441016_at,15.990114,15.6578004,-1.02122351744885,0.511988267062389,,
1432911_at,10.3414986,10.126569,-1.0212243258304,0.746157869850105,Safb,224903
1459951_at,11.7443074,11.4999226,-1.02125099520235,0.772761235102469,Rps6kb1,72508
1456935_at,11.8524082,11.6057436,-1.02125366615888,0.824533443171328,AI606473,99686
1436156_at,643.70335,630.301572,-1.02126248544403,0.52243856836532,Ccar1,67500
1452556_at,52.915352,51.81298,-1.02127598142396,0.891278467756538,,
1415937_s_at,136.02641,133.19214,-1.02127955898899,0.725255459280526,Pdcd6ip,18571
1443877_a_at,20.1744756,19.7541106,-1.02127987478211,0.938286325712238,Rapgef6,192786
1427192_a_at,762.031496,746.15122,-1.02128291903081,0.659850737493869,Brd8,78656
1433903_at,240.42415,235.413406,-1.02128487109184,0.711877865702417,Prps1l3,328099
1432452_at,18.2116916,17.832097,-1.02128715428141,0.633918943729594,1700054O19Rik,74272
1433285_at,15.4089264,15.0876804,-1.02129194094011,0.653866490783001,9330179C17Rik,77518
1443758_at,8.66022704,8.4796452,-1.02129591931511,0.712734804231786,Wdr18,216156
1435620_at,163.193504,159.789722,-1.02130163290477,0.818043914082176,Klhdc9///Pfdn2,18637///68874
1456558_s_at,11.6199094,11.3775404,-1.02130240732874,0.7090623761151,C87977///Gm2042,100039087///97187
1440036_x_at,137.99527,135.116852,-1.02130317541738,0.684244428912101,,
1416932_at,232.315012,227.464312,-1.02132510351778,0.681153603122252,Cog2,76332
1437743_at,429.928208,420.947906,-1.02133352339327,0.83396612321254,Aebp2,11569
1444722_at,50.2890172,49.2377898,-1.02135001193738,0.876299231807961,,
1421395_at,12.035593,11.7839614,-1.02135373593467,0.801889227730642,Zik1,22775
1459287_at,10.2020902,9.988686,-1.02136459189927,0.535888291139548,,
1421485_at,9.3078429,9.1130496,-1.02137520462963,0.690041992360146,Ttbk2,140810
1418487_at,141.66962,138.704427,-1.02137778197952,0.736130298562896,Ripk4,72388
1444954_at,8.397399,8.22151224,-1.02139348028265,0.703162940588334,,
1437279_x_at,766.52196,750.463464,-1.02139810499822,0.765440025553955,Sdc1,20969
1421992_a_at,64.3738192,63.0243912,-1.02141120246156,0.901431877817731,Igfbp4,16010
1416898_a_at,116.489213,114.0460288,-1.02142279065486,0.585377182766758,Irf3,54131
1441527_at,11.1516482,10.9176982,-1.02142850953693,0.782763305042894,4930558J18Rik,75323
1437597_at,8.08196186,7.91233912,-1.02143774899274,0.445053879916865,B230209E15Rik,319752
1459996_at,20.3863994,19.9584468,-1.02144217955878,0.769614669971853,Cacna1a,12286
1445714_at,8.9597674,8.771502,-1.02146330240819,0.624099296500025,B930042K01Rik,320668
1436969_at,9.4011942,9.2036184,-1.02146718729668,0.543702155703845,4922501L14Rik,209601
1459649_at,9.1415804,8.9493684,-1.02147771679619,0.629056127939385,,
1455450_at,488.515206,478.243236,-1.02147854737249,0.764961150199735,Ptpn3,545622
1436995_a_at,14801.2498,14489.9478,-1.02148399734056,0.177694215843153,Rpl26,19941
1441698_at,24.2942358,23.7832412,-1.02148549037967,0.792252054725129,,
1416565_at,4434.4266,4341.1499,-1.02148663422104,0.675802065305957,Cox6b1,110323
1453021_at,195.23548,191.128408,-1.02148854815973,0.582680058654705,Stxbp5,78808
1444809_at,11.840601,11.5914552,-1.02149391907239,0.725687724973225,Marveld3,73608
1437839_x_at,322.63687,315.84724,-1.02149656270544,0.488843204472215,Mrpl11,66419
1422650_a_at,1126.08856,1102.38454,-1.02150249676034,0.59974097577378,Riok3,66878
1428582_at,302.623028,296.248632,-1.02151704788294,0.287591787962522,Mettl10,72096
1443927_at,7.49499152,7.3371133,-1.02151775685405,0.627439897367979,Uba6,231380
1431543_at,11.2736827,11.0361084,-1.02152699949921,0.701856182811047,9130001E16Rik,71575
1415676_a_at,1754.92106,1717.90604,-1.0215465916867,0.651571144626659,Psmb5,19173
1420462_at,10.3218544,10.1040105,-1.02156014188623,0.635933134127867,Il1rapl2,60367
1457481_at,8.3405139,8.16439356,-1.0215717601933,0.503301411542762,,
1434453_at,118.970216,116.4578316,-1.02157334002774,0.77358476159729,Polr3a,218832
1430361_at,9.0905978,8.8985988,-1.02157631828508,0.636119667195681,2610005M20Rik,70308
1432259_s_at,10.0649562,9.8523528,-1.021578947112,0.544958810881605,2810487C13Rik///4931415C17Rik,70966///72837
1424208_at,575.000224,562.845494,-1.02159514490135,0.69738475251374,Ptger4,19219
1446887_at,13.6614709,13.3726773,-1.02159579518157,0.81234583556956,,
1455299_at,17.7886888,17.4124036,-1.02161018137668,0.818921504333976,Vgll3,73569
1446920_at,14.6689308,14.3585548,-1.02161610303566,0.513245953388734,,
1459318_at,12.0056093,11.7514121,-1.02163120464476,0.637255025258086,Sema6d,214968
1431307_at,8.21853552,8.044443,-1.02164133924499,0.456331198803427,Fam184a,75906
1448396_at,619.198818,606.078488,-1.02164790577421,0.574681321651535,Tmem131,56030
1429969_at,8.35973968,8.1825964,-1.02164878619701,0.488574359998454,4833403J16Rik,73903
1429578_at,12.475815,12.2114506,-1.02164889403066,0.64543267900828,Prss52,73382
1436023_at,215.473536,210.90711,-1.02165136111343,0.921365176448962,Bclaf1,72567
1429839_a_at,508.065576,497.296388,-1.02165547198786,0.465475576645226,Yaf2,67057
1422968_at,75.1269332,73.53449,-1.02165573188853,0.634420841014422,Ip6k1,27399
1443585_at,16.6289792,16.276462,-1.02165809744157,0.696759560285512,Zfp526,210172
1445227_at,16.2600434,15.9152268,-1.02166583010931,0.616980062901052,2010012P19Rik,100503827
1419473_a_at,205.091704,200.74203,-1.02166797854939,0.86083553688097,Cck,12424
1456341_a_at,2235.90574,2188.48008,-1.02167059249632,0.867836345636748,Klf9,16601
1440327_at,8.05091846,7.88001004,-1.02168885815277,0.706670084667296,AI195470,107131
1425130_a_at,10.9307964,10.6987139,-1.02169256063572,0.607414334555384,Ptpn5,19259
1425527_at,10.3473019,10.1275692,-1.02169648961767,0.609027433876819,Prrx1,18933
1456543_at,7.85094744,7.68416608,-1.02170454910313,0.819251742470745,Prokr1,58182
1421687_at,10.5285475,10.3048844,-1.02170457147486,0.812368372020823,Msmb,17695
1440797_at,47.6727846,46.6599648,-1.0217063987155,0.689671414226577,Dlx6os2,67256
1437551_at,18.4064568,18.0149392,-1.02173294040315,0.732813353098785,Fam63a,75007
1420844_at,18.5656523,18.170532,-1.02174511456241,0.804321935267941,Ubqln2,54609
1441605_at,10.628343,10.4021194,-1.02174783727247,0.792359820981813,,
1455653_at,32.4813184,31.7898702,-1.0217505826746,0.612233342447806,Ccnj,240665
1429820_at,9.8573782,9.6475198,-1.02175257520591,0.675327272856927,Sgsm1,52850
1418750_at,23.8322588,23.3248666,-1.02175327339278,0.714947139768815,Plxnb3,140571
1426086_a_at,25.8982002,25.3466306,-1.02176106200088,0.785038045568719,Fmr1,14265
1447353_at,8.885666,8.6963155,-1.02177364655181,0.590534306534763,Gpr161,240888
1443377_at,12.2609506,11.9996422,-1.02177634929815,0.734789636936631,Adam1a///Mapkapk5,17165///280668
1442315_at,18.8011094,18.4002586,-1.02178506339036,0.761769016333891,Foxd2,17301
1421558_at,46.4359218,45.4458412,-1.02178594506905,0.748284953233737,T2,21331
1438818_at,11.7434334,11.4929764,-1.02179217909122,0.662537857029664,Nmd3,97112
1424418_at,475.47504,465.325592,-1.02181149752881,0.627069460187917,Slc25a38,208638
1459306_at,19.1813282,18.771764,-1.02181809871464,0.574347449828002,,
1427873_at,11.666979,11.4178194,-1.02182199518763,0.83273624067244,Defa15,13234
1431265_at,8.17516922,8.0005695,-1.0218234114459,0.747251744511888,Zfp28,22690
1453978_at,9.5509267,9.346836,-1.02183527131534,0.618696546232575,4921522H14Rik,78254
1460394_a_at,346.270238,338.858926,-1.02187137900567,0.751211826071355,Inppl1,16332
1453538_at,7.99479014,7.82366774,-1.02187240124285,0.672487405157585,Csrnp3,77771
1459486_at,8.2883641,8.11086042,-1.02188469173533,0.719899904158513,AU022240,105602
1436951_x_at,1232.49848,1206.09828,-1.02188892931677,0.634811944739479,Txndc9,98258
1446897_at,8.3235885,8.1452954,-1.02188908949822,0.479461047342991,,
1450598_at,8.12040936,7.94632766,-1.02190718876045,0.667751845576549,Vmn1r47,113846
1435196_at,11.467745,11.2218613,-1.02191113340529,0.74427490679409,Ntrk2,18212
1429203_at,48.8727876,47.8240434,-1.02192922483004,0.83853054559056,2410076I21Rik,73673
1447038_x_at,16.057394,15.7128238,-1.02192923464209,0.716878216765581,Phip,83946
1457726_at,12.2880734,12.0242422,-1.02194160726403,0.786090666084699,Rps15a///Rps15a-ps5,100042335///267019
1422316_at,16.179721,15.8323132,-1.02194295903646,0.781568979481687,Gp1ba,14723
1451303_at,170.7560688,167.089458,-1.02194399840593,0.841685715434905,BC002230,217827
1430304_at,10.2138885,9.9945527,-1.02194553439095,0.735615859848692,Wdr76,241627
1450258_a_at,15.8613882,15.5206962,-1.02195081944842,0.74775857928832,Elavl4,15572
1447790_at,17.8762928,17.4921106,-1.02196317007051,0.824779682909991,Rhox4b,57737
1458788_at,16.1829796,15.83516,-1.02196501961458,0.675946782570309,,
1448739_x_at,8881.1198,8690.1746,-1.02197253896372,0.272959439476081,Rps18,20084
1454841_at,75.605487,73.9787666,-1.02198901758927,0.812575050441174,Urb1,207932
1447445_at,14.2889862,13.9813586,-1.02200269722,0.603211917826955,,
1445607_at,14.611087,14.2964178,-1.02201035283118,0.704292107523635,Dcaf17,75763
1428060_at,17.0414284,16.6743412,-1.02201509466533,0.695885232621505,,
1453678_at,13.827523,13.529449,-1.02203149588723,0.550703664504237,Mbd1,17190
1443415_at,9.28004,9.079886,-1.0220436688302,0.62405086162932,4931432P07Rik,320342
1445250_at,8.9433556,8.7504306,-1.02204748644027,0.747628475188147,,
1445750_at,8.478043,8.29514952,-1.02204824392364,0.739883394324605,,
1443743_at,7.1578782,7.00345034,-1.02205025416087,0.436349677713796,1700054O13Rik,67334
1460501_at,7.43584588,7.27536856,-1.02205762067949,0.629270445631334,4930521G14Rik,74707
1416277_a_at,13049.1514,12767.4326,-1.02206542292614,0.341443429612219,Gm13777///Rplp1,279067///56040
1439762_x_at,8.747616,8.5587484,-1.02206719851702,0.610108254035499,Adra2c,11553
1443557_at,12.926092,12.6470042,-1.02206750275294,0.59202590973543,,
1456978_s_at,20.2000198,19.7638578,-1.02206866718096,0.874161226770673,Wdr96,100048534
1419496_at,18.3331916,17.9372988,-1.02207092630915,0.698378193766504,Slco1a6,28254
1416314_at,12.1337831,11.8715482,-1.02208935983598,0.700798337794254,Mllt11,56772
1432991_at,9.3761305,9.17332754,-1.02210789477599,0.665712863026871,4930519E07Rik,74713
1456859_at,11.5580467,11.3079811,-1.02211408011639,0.757502717415564,Lnp,69605
1451575_a_at,434.256062,424.860338,-1.02211485318736,0.603926416367342,Nudt3,56409
1447381_at,13.9351771,13.633501,-1.02212755916474,0.807170661492076,,
1448621_a_at,394.41643,385.87666,-1.02213082802158,0.534744527362961,Smpd1,20597
1416607_at,491.732008,481.084856,-1.02213154678891,0.723324455615103,4931406C07Rik,70984
1428241_at,134.427927,131.515484,-1.02214524793141,0.563996805860267,2310035K24Rik,69596
1447222_at,9.7135744,9.5031142,-1.02214644542523,0.722257914964597,Hspa12a,73442
1426711_at,133.758352,130.8590292,-1.02215607755708,0.660075587130033,Tmco3,234076
1445173_at,26.7214022,26.1421358,-1.02215834254828,0.851121007907925,AK129341,234915
1453917_at,9.2383864,9.0380953,-1.02216076433715,0.517332657164916,Ifitm7,74482
1451894_a_at,13.154474,12.8692012,-1.02216709456683,0.731319543278083,Scn8a,20273
1457795_at,13.6863232,13.3893947,-1.02217639457593,0.748365178631451,,
1434468_at,548.300642,536.401326,-1.02218360660801,0.675259290500111,Otud4,73945
1423583_at,67.9109098,66.4366622,-1.02219027192489,0.808365599862178,Fem1a,14154
1454153_at,9.1524369,8.9537464,-1.02219076698442,0.70626197060585,4930556J24Rik,75342
1425664_at,11.0193294,10.7800216,-1.02219919485134,0.472932448533239,Klhl20,226541
1451211_a_at,217.366534,212.644944,-1.02220410187604,0.556770569780143,Eif2d,16865
1460156_at,6.8695611,6.7203114,-1.02220874764821,0.564020885861429,Aoah,27052
1433353_at,9.7265622,9.51519912,-1.0222132061909,0.759040382242734,D530015H24Rik,78715
1441841_at,30.0527974,29.399587,-1.02221835293128,0.759713057947419,Adamts16,271127
1431777_a_at,945.167414,924.619448,-1.02222316007353,0.631013334590626,Hmgn3,94353
1423106_at,688.523166,673.55252,-1.02222639743075,0.681348436759337,Ube2b,22210
1421523_at,14.9930618,14.6670656,-1.02222640907804,0.758651852164957,Fgf17,14171
1447515_at,10.4735157,10.2457492,-1.02223034114479,0.782384266750126,,
1460195_at,172.269586,168.52177,-1.02223935815533,0.773799979861943,Mrps11,67994
1458974_at,25.7729256,25.2120016,-1.02224829305104,0.871405017646708,,
1431870_at,14.5471913,14.230548,-1.02225095618243,0.76944508421861,4930463O16Rik,75804
1456224_x_at,7.73633792,7.56791802,-1.02225445618662,0.303591116775925,Cage1,71213
1419818_x_at,196.119158,191.849354,-1.02225602490171,0.68054907817475,Ankzf1,52231
1427584_at,12.1273562,11.8633136,-1.02225706989656,0.741208906229217,Amot,27494
1437987_at,10.1141178,9.8937996,-1.02226831034661,0.781949428072057,,
1450480_a_at,10.3980456,10.1714866,-1.02227393191473,0.701973631405591,Grk6,26385
1432281_a_at,14.8687495,14.5447237,-1.02227789311666,0.833769317288233,Itgb6,16420
1417643_at,240.607824,235.363994,-1.02227966100881,0.868747066285331,Rsph1,22092
1431077_at,139.66056,136.612982,-1.02230811417322,0.649341832328893,Alpi,76768
1455728_at,105.181728,102.8864992,-1.02230835744093,0.741374647894304,Pten,19211
1443656_at,18.075138,17.6806368,-1.02231261263169,0.579852160375284,Fut8,53618
1459960_at,7.77043076,7.60081734,-1.02231515538564,0.634197965582694,8430419K02Rik,74518
1433020_at,9.7473598,9.534554,-1.02231942888991,0.473692766783941,,
1425448_x_at,121.1856708,118.539851,-1.02232008710725,0.5737667740821,Atp6v0b,114143
1457281_at,681.413338,666.535554,-1.0223210658617,0.877863781315291,Dnajc21,78244
1443733_x_at,121.459496,118.806974,-1.02232631562521,0.693903788021508,Pold3,67967
1445663_at,8.2925687,8.11145834,-1.02232771869232,0.630462224280085,,
1429793_at,13.6994236,13.4002041,-1.02232947332496,0.797672394528782,1600014K23Rik,71996
1457919_at,11.0739962,10.8321109,-1.02233039360777,0.732891835269635,D030054H15Rik,403353
1420791_x_at,76.761783,75.084897,-1.02233319971126,0.726605284844701,Speer4f,70935
1429122_a_at,247.674766,242.259824,-1.02235179531873,0.721082331908852,1700040I03Rik,73327
1456475_s_at,14.1444812,13.8351711,-1.02235679615122,0.744459049406639,Prkar2b,19088
1451387_s_at,465.795924,455.605034,-1.02236781694559,0.653979543878527,Cuta,67675
1440755_at,41.8052518,40.890526,-1.02237011575738,0.822865757297283,,
1417727_at,1091.133112,1067.24843,-1.02237968342572,0.512649541192989,Srsf9,108014
1452538_at,8.5999575,8.41169808,-1.02238066775692,0.589279966160269,Igh-VJ558///Ighg3///Ighm///Ighv14-2,16019///16061///380795///668421
1438304_at,9.0133064,8.8159666,-1.02238436338904,0.69374274238827,Cxxc4,319478
1447301_at,9.4217894,9.215499,-1.02238515787371,0.509400323956674,Akap5,238276
1446728_at,6.61143574,6.46661334,-1.0223954011761,0.37596233447825,D3Ertd797e,51937
1430791_at,10.5199946,10.289532,-1.02239777280444,0.722025862283415,6330415B21Rik,70753
1457180_at,12.5986612,12.3224298,-1.02241695870728,0.593228067687656,,
1422712_a_at,1649.38302,1613.20586,-1.02242563140702,0.330033446149841,LOC100044900///Ube2i,100044900///22196
1441758_at,8.70138586,8.5105078,-1.02242851595765,0.609523005969818,Rhot1,59040
1429865_at,10.4086246,10.1802822,-1.02242986938024,0.568053002266294,4931417G12Rik,70979
1426481_at,501.414042,490.405764,-1.02244728510165,0.76018536854062,Klhl22,224023
1441080_at,10.1825558,9.9589984,-1.02244777948754,0.66103432405842,,
1444800_at,8.45533272,8.26955896,-1.02246477241393,0.778649818073204,,
1422012_at,12.6109354,12.3337804,-1.02247121247594,0.69160067712747,Crhr2,12922
1432708_at,16.0636352,15.7105596,-1.02247377617281,0.728347706255714,Gm8096,666422
1458007_at,13.9409274,13.6344974,-1.02247460914841,0.782171702478717,Myo1b,17912
1445337_at,92.978306,90.934572,-1.02247477450051,0.813463495041822,Dnajc13,235567
1441886_at,17.6264597,17.2386942,-1.02249390211934,0.822032692580465,Ccdc79,320022
1429812_at,19.8278718,19.3916676,-1.0224944140441,0.621636751617268,2610002D18Rik,69885
1455713_x_at,1101.66664,1077.42896,-1.02249584974957,0.476264649694324,Phb2,12034
1445617_at,26.506831,25.9233044,-1.02250973066535,0.763600242278887,,
1443526_at,113.2634628,110.769747,-1.0225126071652,0.858632048752049,,
1451343_at,368.527692,360.412808,-1.02251552614079,0.750597919528936,Vps36,70160
1420057_at,16.3713356,16.0107284,-1.02252284786743,0.744736833987565,Jmjd6,107817
1430542_a_at,4922.1895,4813.75382,-1.02252622050373,0.70551033505186,Slc25a5,11740
1439383_x_at,13.0503246,12.7627906,-1.02252908544938,0.597098450173783,Ppp2r4,110854
1416429_a_at,566.647544,554.15849,-1.02253697132746,0.785186638898726,Cat,12359
1457440_at,18.5006406,18.092648,-1.02255018723627,0.829924471872884,Sstr4,20608
1443101_at,7.862606,7.68889174,-1.02259288670905,0.614825646487878,,
1420905_at,255.014926,249.378472,-1.02260200712113,0.535151919712693,Il17ra,16172
1444380_at,13.1591948,12.8683184,-1.0226040723394,0.742045090966059,AI844869,98445
1450547_x_at,9.5801951,9.3683906,-1.02260841899568,0.652573220319642,Dub2a///Usp17l5,13532///384701
1445857_at,12.0645594,11.7977027,-1.02261937826252,0.691605538045148,BC026585,226527
1447980_s_at,134.188708,131.219274,-1.0226295566915,0.871255515116837,Sgsm1,52850
1426532_at,162.9976332,159.390666,-1.02262972663656,0.930700798182767,Zmynd11,66505
1446303_at,34.1902606,33.4335482,-1.0226333261272,0.858327531973113,Igf1r,16001
1432217_a_at,11.7721703,11.5116152,-1.02263410437833,0.844355361610968,Wdr16,71860
1440138_at,19.2450614,18.8190482,-1.02263734039429,0.716724608227787,Ahdc1,230793
1443768_at,47.2990758,46.2518844,-1.02264105373402,0.881191795616784,Rhoa,11848
1458192_at,19.1891198,18.7642174,-1.02264429104301,0.748256563351359,Gm15834,100504455
1429259_a_at,357.811978,349.888818,-1.02264479340977,0.738053713947221,1190007I07Rik///1810014B01Rik,544717///66263
1420538_at,54.109216,52.9109462,-1.02264691686803,0.816300460109374,Gprc5d,93746
1418465_at,1419.02072,1387.59246,-1.02264948888523,0.682388006478519,Ncf4,17972
1426913_at,50.2570728,49.1439784,-1.02264965996322,0.751510115273349,Lss,16987
1434133_s_at,20.2169592,19.769121,-1.0226534199472,0.870837427926306,Dcaf8,98193
1420775_at,10.2613705,10.0340403,-1.02265589864135,0.61702598567494,Hdhd1a,67365
1435415_x_at,237.579852,232.314946,-1.02266279501449,0.572169554159998,Marcksl1,17357
1440316_at,19.8303044,19.3907578,-1.02266784024294,0.679093169068177,Zfp865,319748
AFFX-BioB-M_at,581.339288,568.44083,-1.02269094216895,0.914544769007235,,
1457049_at,11.1673091,10.9195344,-1.02269095832511,0.839542157298065,Atp6v1e1,11973
