chr1	67833463	67833472	2182
chr1	70244748	70244771	2194
chr1	75786211	75786220	2245
chr1	75794141	75794162	2251
chr1	77219406	77219430	2257
chr1	84690470	84690485	2328
chr1	89967171	89967177	2443
chr1	92833642	92833652	2466
chr1	96446867	96446876	2530
chr1	100732594	100732637	2570
chr1	101846985	101847005	2595
chr1	108699587	108699591	2622
chr1	109042102	109042113	2639
chr1	111200644	111200649	2710
chr1	111204494	111204502	2714
chr1	112674910	112674920	2747
chr1	116403934	116403944	2825
chr1	119362246	119362261	2862
chr1	120069624	120069630	2873
chr1	145921823	145921869	2917
chr1	148274437	148274442	2953
chr1	149103548	149103568	2964
chr1	150576079	150576105	3059
chr1	150577220	150577231	3071
chr1	150765802	150765822	3103
chr1	151282270	151282292	3156
chr1	151853710	151853712	3186
chr1	151856071	151856097	3187
chr1	152159228	152159239	3201
chr1	153346294	153346321	3227
chr1	153357774	153357795	3229
chr1	153391185	153391222	3248
chr1	153535852	153535875	3252
chr1	153565777	153565825	3266
chr1	153613165	153613171	3275
chr1	153614463	153614484	3277
chr1	153614823	153614826	3281
chr1	153616406	153616409	3294
chr1	153662412	153662424	3314
chr1	153985604	153985637	3355
chr1	154170693	154170709	3366
chr1	154325518	154325551	3383
chr1	154558894	154558939	3401
chr1	154748103	154748122	3414
chr1	154870278	154870287	3416
chr1	154973884	154973915	3437
chr1	155051349	155051352	3450
chr1	155135973	155135990	3460
chr1	155857182	155857187	3506
chr1	156175157	156175173	3590
chr1	156751517	156751521	3667
chr1	156751606	156751635	3668
chr1	156752411	156752418	3674
chr1	159014776	159014788	3711
chr1	159204669	159204688	3732
chr1	159781077	159781083	3740
chr1	159781224	159781248	3742
chr1	159862651	159862659	3745
chr1	159918386	159918403	3748
chr1	159923336	159923342	3759
chr1	159932900	159932910	3766
chr1	160177392	160177404	3777
chr1	160647020	160647025	3806
chr1	160954806	160954824	3809
chr1	161039110	161039113	3821
chr1	161045894	161045898	3823
chr1	161071455	161071477	3831
chr1	161074768	161074786	3834
chr1	161089540	161089574	3835
chr1	161132576	161132583	3843
chr1	162561554	162561560	3899
chr1	162790733	162790755	3904
chr1	165903997	165904010	3931
chr1	167936562	167936572	3953
chr1	168543997	168544000	3972
chr1	169794892	169794907	3993
chr1	170738452	170738471	4030
chr1	170739012	170739032	4035
chr1	171532586	171532596	4056
chr1	179087895	179087900	4119
chr1	183180428	183180431	4214
chr1	185299848	185299864	4294
chr1	193059338	193059383	4326
chr1	201332042	201332081	4376
chr1	201399491	201399504	4386
chr1	202810951	202810962	4438
chr1	202962112	202962130	4447
chr1	203225141	203225168	4472
chr1	203307589	203307598	4482
chr1	203307852	203307863	4484
chr1	203351153	203351163	4509
chr1	204166335	204166337	4534
chr1	204196482	204196493	4536
chr1	205449935	205449978	4581
chr1	205775093	205775109	4606
chr1	206471159	206471194	4620
chr1	206557149	206557180	4626
chr1	209651370	209651388	4712
chr1	212699722	212699732	4816
chr1	223846058	223846082	4927
chr1	226811080	226811082	4994
chr1	228372255	228372262	5040
chr1	228372875	228372880	5042
chr1	230607216	230607232	5068
chr1	234357155	234357159	5099
chr1	234607513	234607542	5116
chr1	235015834	235015841	5133
chr1	235866878	235866892	5180
chr1	236394339	236394353	5193
chr1	244835448	244835458	5239
chr10	3776824	3776832	5357
chr10	5499643	5499645	5416
chr10	5524738	5524772	5417
chr10	5525118	5525149	5421
chr10	5525193	5525210	5422
chr10	5525374	5525382	5425
chr10	5525610	5525633	5427
chr10	5525685	5525712	5429
chr10	5525736	5525737	5430
chr10	5525892	5525899	5432
chr10	5526137	5526146	5437
chr10	6234077	6234102	5481
chr10	6234243	6234263	5483
chr10	6234771	6234782	5488
chr10	6235101	6235120	5491
chr10	8054686	8054692	5510
chr10	12456619	12456622	5566
chr10	17230661	17230675	5659
chr10	17234724	17234745	5662
chr10	17236302	17236309	5666
chr10	21174087	21174096	5712
chr10	28532735	28532751	5828
chr10	29895417	29895424	5866
chr10	46046267	46046270	6031
chr10	46375727	46375750	6036
chr10	59906490	59906494	6104
chr10	60778450	60778454	6115
chr10	62268647	62268665	6137
chr10	63521444	63521470	6164
chr10	68766069	68766073	6201
chr10	68771209	68771226	6202
chr10	69401433	69401442	6242
chr10	70772006	70772020	6275
chr10	70772339	70772354	6280
chr10	70772376	70772391	6281
chr10	70772533	70772568	6282
chr10	70773052	70773056	6284
chr10	70773491	70773502	6288
chr10	70782032	70782038	6303
chr10	70782601	70782632	6308
chr10	70783345	70783354	6309
chr10	71218211	71218213	6322
chr10	71816899	71816911	6335
chr10	71817299	71817316	6338
chr10	71820299	71820304	6345
chr10	71821956	71821959	6346
chr10	71965334	71965365	6354
chr10	72059350	72059391	6358
chr10	72059863	72059871	6359
chr10	72063768	72063778	6373
chr10	72069235	72069253	6381
chr10	72070157	72070187	6383
chr10	72072416	72072435	6384
chr10	72073768	72073769	6385
chr10	72073794	72073799	6386
chr10	72088443	72088458	6390
chr10	72088782	72088833	6394
chr10	72275559	72275582	6411
chr10	72275608	72275677	6412
chr10	72275739	72275751	6413
chr10	72338503	72338525	6418
chr10	73247300	73247315	6434
chr10	73252686	73252695	6438
chr10	79354300	79354315	6543
chr10	79559559	79559564	6548
chr10	80454280	80454283	6580
chr10	84173800	84173803	6592
chr10	86957615	86957628	6607
chr10	88822755	88822808	6646
chr10	88990757	88990761	6656
chr10	92593123	92593133	6764
chr10	93073887	93073893	6769
chr10	96271569	96271575	6807
chr10	97737177	97737211	6844
chr10	100964748	100964771	6899
chr10	102159499	102159511	6960
chr10	102163111	102163118	6970
chr10	102626021	102626030	7017
chr10	102643196	102643223	7025
chr10	102657792	102657827	7032
chr10	103192628	103192648	7065
chr10	104254476	104254502	7123
chr10	104268914	104268922	7129
chr10	110207605	110207621	7145
chr10	110511292	110511301	7164
chr10	110511440	110511445	7167
chr10	110875993	110876006	7178
chr10	110881352	110881366	7181
chr10	113679191	113679200	7217
chr10	117005143	117005155	7259
chr10	117005238	117005258	7261
chr10	122672848	122672850	7350
chr10	122954456	122954474	7353
chr10	125896472	125896485	7397
chr10	129501111	129501133	7425
chr10	130886388	130886407	7434
chr10	130924742	130924775	7437
chr10	130927188	130927195	7443
chr10	131981956	131981975	7452
chr11	507240	507263	7565
chr11	1853131	1853137	7640
chr11	1924878	1924888	7647
chr11	4138223	4138273	7715
chr11	6603605	6603613	7760
chr11	7513937	7513948	7780
chr11	7673499	7673508	7783
chr11	8684873	8684885	7799
chr11	9314622	9314634	7849
chr11	10799403	10799419	7883
chr11	11622032	11622042	7898
chr11	14972348	14972351	7933
chr11	16755711	16755748	7940
chr11	17077199	17077239	7949
chr11	26559974	26559996	8022
chr11	34357991	34358010	8115
chr11	34621088	34621108	8117
chr11	44934400	44934416	8188
chr11	46382124	46382131	8238
chr11	57327716	57327721	8346
chr11	57387487	57387496	8351
chr11	57817198	57817216	8412
chr11	58579055	58579066	8417
chr11	59172160	59172176	8432
chr11	60327255	60327268	8450
chr11	60714932	60714968	8453
chr11	61299994	61300005	8491
chr11	61361880	61361884	8502
chr11	61392614	61392641	8508
chr11	61965069	61965081	8533
chr11	62242236	62242241	8547
chr11	62516667	62516670	8557
chr11	62678951	62678970	8636
chr11	64166501	64166531	8707
chr11	64241715	64241722	8733
chr11	64778479	64778484	8790
chr11	64878516	64878536	8802
chr11	65084084	65084100	8826
chr11	65121529	65121547	8840
chr11	65122086	65122092	8845
chr11	65424667	65424685	8900
chr11	65424987	65425007	8906
chr11	65425208	65425227	8908
chr11	65439167	65439181	8967
chr11	65443625	65443659	9013
chr11	65502822	65502830	9072
chr11	65540613	65540642	9111
chr11	65590063	65590079	9139
chr11	65854951	65854966	9166
chr11	65857013	65857034	9173
chr11	65888539	65888543	9188
chr11	66842989	66843001	9318
chr11	67257660	67257695	9335
chr11	67353300	67353309	9343
chr11	67508073	67508083	9362
chr11	67585119	67585156	9376
chr11	68047456	68047462	9397
chr11	68755719	68755729	9416
chr11	69382529	69382553	9425
chr11	69652623	69652665	9435
chr11	69653037	69653060	9439
chr11	69653372	69653394	9441
chr11	72112341	72112353	9503
chr11	72752407	72752432	9521
chr11	73218281	73218285	9541
chr11	73676313	73676342	9557
chr11	74171349	74171363	9576
chr11	75525909	75525949	9611
chr11	76608338	76608341	9643
chr11	85957929	85957935	9737
chr11	85958043	85958055	9738
chr11	88337703	88337705	9762
chr11	93738449	93738462	9783
chr11	102322709	102322725	9912
chr11	102378330	102378370	9934
chr11	107928435	107928454	9985
chr11	111305043	111305059	10018
chr11	111305495	111305513	10021
chr11	116837614	116837623	10123
chr11	117178904	117178927	10147
chr11	117824833	117824844	10174
chr11	117828030	117828057	10176
chr11	117828129	117828136	10178
chr11	117828709	117828745	10180
chr11	117833694	117833718	10181
chr11	117929386	117929400	10187
chr11	118252307	118252322	10202
chr11	118264460	118264478	10207
chr11	118409045	118409063	10217
chr11	118749677	118749700	10244
chr11	118883897	118883902	10253
chr11	118956295	118956298	10261
chr11	119051929	119051932	10269
chr11	119418653	119418679	10303
chr11	120112335	120112347	10326
chr11	120123096	120123102	10330
chr11	123060010	123060027	10399
chr11	124762287	124762304	10417
chr11	126355671	126355692	10453
chr11	130109499	130109507	10480
chr12	1595319	1595347	10559
chr12	4273826	4273832	10599
chr12	6237947	6237958	10641
chr12	6278311	6278313	10643
chr12	6375562	6375566	10654
chr12	6537613	6537625	10689
chr12	6537911	6537934	10693
chr12	6868099	6868116	10757
chr12	6927562	6927564	10776
chr12	6970813	6970830	10808
chr12	7070050	7070060	10829
chr12	8286047	8286064	10863
chr12	10098948	10098953	10911
chr12	10699196	10699243	10933
chr12	10737459	10737469	10958
chr12	11824402	11824411	10987
chr12	12612064	12612084	10993
chr12	19439635	19439646	11063
chr12	26271872	26271887	11152
chr12	31096409	31096446	11216
chr12	31096860	31096879	11217
chr12	31751870	31751874	11228
chr12	31754669	31754675	11229
chr12	31758737	31758743	11230
chr12	32399545	32399560	11236
chr12	32399855	32399872	11237
chr12	38905577	38905608	11258
chr12	46359707	46359733	11329
chr12	48924949	48924956	11386
chr12	48936488	48936507	11407
chr12	48971734	48971738	11422
chr12	49323255	49323293	11444
chr12	52122264	52122277	11616
chr12	52288142	52288150	11626
chr12	52487936	52487955	11641
chr12	52520142	52520152	11685
chr12	52675138	52675152	11702
chr12	52677126	52677133	11707
chr12	52677432	52677453	11709
chr12	52678197	52678212	11711
chr12	52679966	52679975	11717
chr12	52680150	52680168	11718
chr12	52680365	52680370	11721
chr12	52703520	52703526	11724
chr12	52777341	52777348	11725
chr12	52796115	52796120	11727
chr12	52898487	52898500	11733
chr12	52900649	52900672	11738
chr12	52901957	52901967	11741
chr12	53180603	53180623	11793
chr12	54284657	54284686	11865
chr12	54284889	54284906	11867
chr12	56104526	56104542	11969
chr12	56161458	56161477	11995
chr12	56664425	56664443	12053
chr12	56712855	56712875	12069
chr12	57064106	57064108	12087
chr12	57280769	57280788	12112
chr12	57717898	57717904	12132
chr12	57936096	57936128	12166
chr12	63844680	63844709	12196
chr12	75480806	75480823	12305
chr12	75501746	75501768	12308
chr12	76046343	76046353	12329
chr12	78864751	78864778	12382
chr12	79689948	79689971	12388
chr12	79935334	79935349	12405
chr12	103932292	103932306	12618
chr12	103934177	103934196	12621
chr12	103941658	103941697	12629
chr12	103941863	103941895	12631
chr12	103943861	103943872	12641
chr12	106987146	106987158	12689
chr12	107880668	107880671	12701
chr12	108531251	108531279	12703
chr12	108562543	108562567	12706
chr12	109880537	109880541	12738
chr12	110468826	110468867	12766
chr12	110669174	110669181	12782
chr12	112022491	112022498	12817
chr12	112406298	112406305	12833
chr12	116517858	116517862	12902
chr12	118061407	118061411	12920
chr12	119713817	119713820	12963
chr12	119989212	119989243	12964
chr12	120117498	120117514	12973
chr12	120461989	120462012	12999
chr12	121534655	121534674	13047
chr12	121672623	121672652	13050
chr12	121793653	121793677	13053
chr12	121858855	121858859	13057
chr12	122522178	122522199	13082
chr12	122715640	122715652	13110
chr12	122966448	122966463	13120
chr12	122974784	122974796	13122
chr12	123261343	123261350	13145
chr12	124324688	124324704	13191
chr13	19863638	19863649	13310
chr13	20187922	20187944	13317
chr13	24270750	24270781	13364
chr13	27067136	27067145	13396
chr13	27424670	27424676	13409
chr13	31138477	31138482	13464
chr13	32315496	32315523	13479
chr13	33679508	33679525	13507
chr13	34942259	34942273	13511
chr13	38361617	38361639	13530
chr13	41132734	41132753	13581
chr13	41263562	41263585	13584
chr13	42485471	42485478	13594
chr13	45418341	45418355	13707
chr13	46168521	46168526	13723
chr13	48258209	48258226	13766
chr13	48261356	48261361	13771
chr13	48976143	48976173	13793
chr13	49444009	49444018	13804
chr13	51444941	51444979	13836
chr13	52642430	52642435	13864
chr13	52739755	52739758	13870
chr13	72727923	72727953	13881
chr13	81689895	81689901	13973
chr13	95301437	95301458	13990
chr13	96933376	96933384	14003
chr13	100425686	100425693	14061
chr13	106373980	106374001	14085
chr13	106561937	106561951	14101
chr13	110717553	110717569	14164
chr13	110812782	110812804	14170
chr13	110815464	110815484	14174
chr13	110870234	110870251	14177
chr13	111337446	111337466	14188
chr13	111345071	111345090	14189
chr13	112752915	112752918	14193
chr13	113323064	113323067	14220
chr13	113490836	113490868	14228
chr14	20781142	20781161	14283
chr14	20919338	20919344	14286
chr14	20990030	20990034	14289
chr14	21213030	21213038	14318
chr14	21437255	21437284	14348
chr14	21476599	21476629	14351
chr14	22281091	22281110	14364
chr14	23059253	23059283	14423
chr14	23636364	23636367	14470
chr14	25091075	25091087	14525
chr14	30874557	30874559	14546
chr14	31207513	31207527	14552
chr14	31420531	31420550	14555
chr14	32006869	32006878	14561
chr14	35121972	35121990	14650
chr14	35403255	35403274	14681
chr14	35404505	35404517	14683
chr14	39432421	39432440	14772
chr14	50532524	50532546	14840
chr14	64793137	64793141	15095
chr14	64942742	64942760	15098
chr14	69767193	69767202	15227
chr14	69768603	69768642	15231
chr14	69770376	69770408	15236
chr14	73569049	73569080	15311
chr14	73715993	73716060	15319
chr14	73764678	73764684	15324
chr14	74019411	74019418	15340
chr14	75981897	75981912	15447
chr14	80212175	80212181	15499
chr14	82424573	82424631	15510
chr14	92003550	92003574	15574
chr14	92121909	92121935	15585
chr14	94581418	94581431	15612
chr14	100334299	100334314	15673
chr14	100334454	100334463	15674
chr14	100334709	100334726	15676
chr14	102082286	102082308	15806
chr14	102083662	102083667	15814
chr14	102083795	102083823	15815
chr14	102087073	102087080	15840
chr14	102435053	102435064	15851
chr14	103057537	103057564	15870
chr14	103117995	103118015	15895
chr14	103136868	103136876	15915
chr14	103136906	103136918	15916
chr14	103137106	103137131	15918
chr14	103139169	103139191	15927
chr14	104106804	104106832	15976
chr14	104106981	104106995	15977
chr14	105069868	105069873	16000
chr14	105069910	105069928	16001
chr14	105075027	105075036	16003
chr14	105477803	105477854	16036
chr14	105488500	105488508	16054
chr15	26866702	26866719	16091
chr15	26867190	26867205	16094
chr15	26880585	26880617	16098
chr15	26948605	26948676	16101
chr15	34437452	34437463	16141
chr15	37984719	37984757	16197
chr15	40844523	40844542	16283
chr15	40872525	40872534	16288
chr15	40872623	40872631	16290
chr15	41332580	41332591	16313
chr15	41810545	41810565	16329
chr15	41972603	41972609	16333
chr15	43746269	43746297	16408
chr15	43769536	43769577	16413
chr15	43770524	43770528	16415
chr15	43771118	43771127	16417
chr15	44711579	44711610	16453
chr15	45023225	45023237	16468
chr15	48645709	48645723	16495
chr15	48878730	48878746	16501
chr15	50265722	50265729	16513
chr15	58749822	58749838	16636
chr15	60349109	60349120	16679
chr15	60382388	60382413	16704
chr15	63048411	63048418	16761
chr15	65211469	65211473	16848
chr15	68229724	68229740	16961
chr15	68784470	68784489	16968
chr15	70048209	70048229	16993
chr15	70048504	70048523	16996
chr15	70763517	70763558	17012
chr15	72208725	72208743	17032
chr15	72208829	72208844	17033
chr15	72210379	72210386	17036
chr15	72217434	72217451	17038
chr15	73994586	73994614	17088
chr15	75063828	75063847	17118
chr15	78540763	78540790	17211
chr15	78548824	78548828	17214
chr15	79923657	79923675	17244
chr15	79970974	79970991	17248
chr15	81001118	81001143	17274
chr15	89184478	89184489	17376
chr15	89186637	89186671	17377
chr15	89496581	89496584	17385
chr15	89754964	89754989	17389
chr15	90830396	90830398	17422
chr15	91022557	91022588	17442
chr15	91853696	91853710	17450
chr15	92889787	92889795	17473
chr15	93002204	93002243	17494
chr15	101070724	101070736	17563
chr16	190070	190084	17591
chr16	234715	234742	17596
chr16	1261691	1261711	17657
chr16	1288517	1288545	17659
chr16	1379010	1379020	17672
chr16	1592303	1592337	17681
chr16	1592548	1592575	17684
chr16	1705573	1705593	17697
chr16	1981430	1981438	17745
chr16	1981525	1981539	17747
chr16	2043078	2043112	17760
chr16	2043137	2043144	17761
chr16	2043180	2043194	17762
chr16	2043330	2043339	17765
chr16	2043378	2043383	17766
chr16	2044757	2044761	17771
chr16	2047735	2047753	17773
chr16	2339788	2339804	17805
chr16	2341118	2341156	17812
chr16	2761825	2761849	17849
chr16	2830302	2830304	17874
chr16	2858168	2858171	17875
chr16	2964110	2964120	17883
chr16	2968154	2968181	17886
chr16	3022163	3022180	17914
chr16	3283382	3283395	17955
chr16	4767132	4767140	18012
chr16	11130226	11130241	18112
chr16	11189193	11189211	18114
chr16	18925960	18925975	18231
chr16	23678889	23678895	18305
chr16	24572233	24572241	18327
chr16	25111555	25111569	18342
chr16	27402489	27402555	18368
chr16	28823962	28823970	18406
chr16	29899259	29899279	18486
chr16	30740592	30740597	18616
chr16	31094897	31094928	18668
chr16	31190336	31190359	18706
chr16	31216964	31216969	18722
chr16	31217123	31217135	18725
chr16	54285106	54285126	18834
chr16	55566679	55566695	18852
chr16	55833090	55833114	18853
chr16	56643661	56643666	18876
chr16	56657932	56657962	18878
chr16	56669812	56669817	18881
chr16	56730095	56730097	18885
chr16	57185957	57185970	18897
chr16	57486473	57486493	18914
chr16	58463703	58463726	18952
chr16	65783049	65783051	18972
chr16	67164788	67164793	19016
chr16	67247488	67247517	19033
chr16	68371031	68371040	19112
chr16	68644616	68644631	19117
chr16	68644858	68644876	19118
chr16	68698793	68698801	19142
chr16	68834524	68834546	19154
chr16	68834814	68834844	19157
chr16	68843596	68843609	19163
chr16	69726558	69726562	19203
chr16	74305638	74305646	19292
chr16	75251613	75251627	19317
chr16	75306448	75306458	19323
chr16	75464692	75464710	19332
chr16	77212114	77212117	19353
chr16	78988060	78988072	19367
chr16	79597029	79597044	19376
chr16	79597191	79597202	19377
chr16	79597418	79597447	19379
chr16	83953222	83953247	19453
chr16	85555352	85555363	19487
chr16	85555750	85555762	19489
chr16	85613268	85613276	19499
chr16	85921981	85922026	19527
chr16	85922230	85922265	19529
chr16	86196111	86196128	19530
chr16	86555225	86555236	19532
chr16	88100916	88100931	19554
chr16	89283433	89283447	19597
chr16	89561643	89561663	19624
chr16	89562315	89562354	19626
chr16	89816630	89816652	19650
chr16	89908098	89908115	19660
chr17	896909	896932	19693
chr17	901458	901476	19695
chr17	914695	914712	19717
chr17	951503	951514	19725
chr17	955498	955505	19726
chr17	2511833	2511838	19825
chr17	4739872	4739902	19885
chr17	5619419	5619424	19995
chr17	6444451	6444455	20005
chr17	6773869	6773896	20026
chr17	7012448	7012463	20047
chr17	7013130	7013134	20050
chr17	7023047	7023052	20062
chr17	7036075	7036086	20064
chr17	7263186	7263201	20103
chr17	7567521	7567524	20124
chr17	7842573	7842607	20184
chr17	7857488	7857491	20203
chr17	7877513	7877533	20217
chr17	7912138	7912156	20239
chr17	8190162	8190165	20266
chr17	9612316	9612334	20306
chr17	10106211	10106231	20313
chr17	13017966	13017988	20349
chr17	13601908	13601927	20352
chr17	13931139	13931150	20353
chr17	13984586	13984606	20354
chr17	15651691	15651699	20373
chr17	16382436	16382451	20407
chr17	16440191	16440205	20413
chr17	16822549	16822553	20421
chr17	17518101	17518112	20440
chr17	19745372	19745380	20496
chr17	20956283	20956298	20507
chr17	27506611	27506630	20560
chr17	27631249	27631251	20565
chr17	28357476	28357484	20578
chr17	28537753	28537771	20598
chr17	28599012	28599025	20602
chr17	28726218	28726233	20631
chr17	28727082	28727103	20633
chr17	29930177	29930194	20693
chr17	31314048	31314054	20728
chr17	32480878	32480905	20754
chr17	32837287	32837324	20762
chr17	34363227	34363236	20788
chr17	38730366	38730382	20837
chr17	39728275	39728295	20895
chr17	40023332	40023366	20925
chr17	40820144	40820164	20991
chr17	40820328	40820345	20993
chr17	40822032	40822062	20997
chr17	40822571	40822577	21002
chr17	40822657	40822660	21004
chr17	41464600	41464619	21010
chr17	41505843	41505857	21037
chr17	41567554	41567592	21101
chr17	41567678	41567697	21102
chr17	41568300	41568311	21106
chr17	41610958	41610978	21139
chr17	41612892	41612894	21147
chr17	41622957	41622963	21176
chr17	41630023	41630029	21191
chr17	41691380	41691401	21209
chr17	41982403	41982443	21243
chr17	42553473	42553504	21314
chr17	42580137	42580145	21326
chr17	42676620	42676632	21332
chr17	42679459	42679465	21336
chr17	44066638	44066680	21427
chr17	44205339	44205355	21440
chr17	44899768	44899802	21475
chr17	45060991	45061011	21479
chr17	47683378	47683413	21549
chr17	47975271	47975307	21571
chr17	48101335	48101354	21604
chr17	48107582	48107600	21606
chr17	48112004	48112012	21608
chr17	48805079	48805082	21614
chr17	48968593	48968597	21629
chr17	50632916	50632950	21685
chr17	51171493	51171510	21724
chr17	51198184	51198198	21726
chr17	58090472	58090485	21796
chr17	59838021	59838025	21850
chr17	59838864	59838880	21856
chr17	60091927	60091955	21886
chr17	63550578	63550586	21920
chr17	63827096	63827105	21944
chr17	63842460	63842473	21950
chr17	64506235	64506241	21997
chr17	73283663	73283681	22146
chr17	73350320	73350345	22154
chr17	74274815	74274834	22165
chr17	76027303	76027306	22304
chr17	77498729	77498750	22405
chr17	78132413	78132427	22418
chr17	78142332	78142392	22422
chr17	78171537	78171566	22437
chr17	78172307	78172313	22441
chr17	78353260	78353283	22478
chr17	78357082	78357090	22485
chr17	78972107	78972124	22554
chr17	79034262	79034313	22566
chr17	81087410	81087420	22624
chr17	81087530	81087549	22625
chr17	81860483	81860493	22699
chr17	82106322	82106337	22744
chr17	82867955	82867977	22823
chr18	5544098	5544102	22923
chr18	7567301	7567320	22934
chr18	9256007	9256022	22975
chr18	11752307	11752335	23017
chr18	11851471	11851475	23022
chr18	12254360	12254377	23034
chr18	13919944	13919956	23064
chr18	21704771	21704785	23083
chr18	31102420	31102439	23187
chr18	31943097	31943134	23213
chr18	45825997	45826001	23283
chr18	49491622	49491638	23314
chr18	52340267	52340280	23348
chr18	52515611	52515626	23362
chr18	54407131	54407145	23376
chr18	56109824	56109841	23394
chr18	58628954	58628971	23425
chr18	58629023	58629043	23426
chr18	58653362	58653366	23428
chr18	59903302	59903325	23454
chr18	62186987	62187004	23460
chr18	63949291	63949306	23501
chr18	76981772	76981801	23539
chr19	660338	660348	23601
chr19	1038034	1038073	23647
chr19	1103751	1103767	23669
chr19	1106403	1106416	23680
chr19	1180384	1180410	23693
chr19	1180736	1180771	23695
chr19	1181779	1181785	23697
chr19	1271205	1271219	23737
chr19	1435478	1435497	23768
chr19	1981394	1981414	23797
chr19	2037757	2037764	23803
chr19	2037979	2037994	23805
chr19	2071391	2071400	23811
chr19	2085337	2085357	23816
chr19	2096905	2096915	23824
chr19	2271382	2271400	23842
chr19	3061226	3061250	23918
chr19	3121391	3121423	23932
chr19	3500614	3500628	23967
chr19	3530531	3530543	23983
chr19	3979917	3979921	24029
chr19	4007695	4007703	24049
chr19	4065493	4065508	24064
chr19	5826808	5826811	24189
chr19	5851446	5851465	24190
chr19	6389601	6389610	24224
chr19	6502307	6502313	24238
chr19	6590426	6590438	24246
chr19	6590863	6590882	24248
chr19	6591011	6591015	24249
chr19	6591062	6591082	24250
chr19	6767486	6767498	24330
chr19	7696876	7696912	24374
chr19	7699997	7700034	24378
chr19	10269856	10269881	24515
chr19	10270055	10270059	24516
chr19	10276551	10276555	24526
chr19	10279876	10279887	24536
chr19	10284624	10284650	24548
chr19	10285322	10285332	24553
chr19	10286008	10286016	24563
chr19	10286330	10286348	24567
chr19	10291473	10291503	24574
chr19	10339620	10339638	24582
chr19	10517937	10517965	24607
chr19	10553573	10553590	24611
chr19	10691720	10691738	24639
chr19	10707277	10707297	24643
chr19	10712782	10712795	24644
chr19	10961074	10961077	24666
chr19	10996366	10996376	24671
chr19	11344691	11344713	24701
chr19	12035672	12035688	24742
chr19	12092289	12092307	24746
chr19	12163086	12163099	24751
chr19	12681828	12681829	24780
chr19	12881382	12881410	24868
chr19	12940747	12940754	24885
chr19	13154776	13154793	24948
chr19	14516919	14516940	24999
chr19	14562030	14562048	25009
chr19	15232420	15232423	25025
chr19	15480246	15480251	25051
chr19	16102577	16102588	25073
chr19	16572675	16572681	25097
chr19	17038642	17038645	25117
chr19	17400826	17400848	25151
chr19	17403275	17403285	25156
chr19	17795136	17795146	25193
chr19	18543299	18543321	25351
chr19	18791304	18791308	25372
chr19	18849658	18849671	25375
chr19	19203311	19203329	25400
chr19	32581101	32581110	25494
chr19	35116108	35116125	25558
chr19	35120859	35120874	25561
chr19	35745564	35745569	25615
chr19	35745686	35745694	25617
chr19	35852255	35852267	25634
chr19	35856896	35856911	25645
chr19	35903609	35903630	25690
chr19	36054235	36054264	25710
chr19	36151468	36151476	25746
chr19	36215105	36215107	25757
chr19	36331687	36331701	25768
chr19	37541808	37541850	25808
